employee_id,age,experience_years,education,city,company_size,hours_worked_per_week,certifications,remote_work,performance_rating,salary
1766,25,4,Master,Chennai,2517,49,1,Yes,3.13,1079300
1767,21,0,Bachelor,Coimbatore,1331,36,8,No,3.04,675900
1768,55,22,Bachelor,Bangalore,3755,35,2,No,3.44,2179900
1769,41,11,Bachelor,Mumbai,3983,34,6,Yes,4.59,1706200
1770,23,0,Bachelor,Coimbatore,3152,58,10,Yes,4.19,1045200
1771,46,20,Master,Bangalore,3860,35,1,No,4.06,2174200
1772,33,2,Diploma,Hyderabad,259,40,2,Yes,2.47,571400
1773,57,23,Bachelor,Hyderabad,845,53,6,No,3.97,2297800
1774,58,24,Bachelor,Hyderabad,1957,58,2,No,3.96,2388400
1775,36,10,Bachelor,Delhi,4574,60,4,No,3.25,1403200
1776,52,18,Master,Coimbatore,1812,35,6,No,2.74,1878500
1777,22,0,Bachelor,Coimbatore,974,35,7,No,2.01,570600
1778,57,22,High School,Pune,4901,44,8,No,4.16,2263300
1779,34,1,Bachelor,Pune,1090,34,0,Yes,2.4,548000
1780,44,9,Master,Pune,1439,31,0,No,4.28,1402800
1781,52,13,Master,Coimbatore,2881,51,3,No,4.0,1694100
1782,43,14,Bachelor,Chennai,351,36,0,No,4.93,1672800
1783,36,12,Master,Delhi,916,44,1,No,4.51,1588900
1784,31,10,Bachelor,Bangalore,207,54,2,Yes,4.34,1351700
1785,58,22,High School,Pune,3935,38,10,Yes,2.17,1964300
1786,33,10,PhD,Bangalore,1743,51,9,No,2.28,1591500
1787,28,4,Diploma,Hyderabad,966,36,2,Yes,4.6,897200
1788,50,13,Diploma,Bangalore,4983,54,10,Yes,2.35,1635700
1789,45,13,Diploma,Bangalore,281,44,2,No,3.99,1450100
1790,54,20,Diploma,Pune,323,39,9,Yes,3.29,1797700
1791,42,12,Diploma,Mumbai,4287,33,2,No,2.53,1318800
1792,26,1,Bachelor,Hyderabad,2781,57,0,No,4.95,1030100
1793,30,3,High School,Pune,3024,60,5,No,4.52,996700
1794,25,4,High School,Pune,4680,49,5,Yes,4.34,961300
1795,58,21,High School,Coimbatore,991,34,4,Yes,3.27,1868200
1796,43,9,Bachelor,Hyderabad,1756,57,0,No,4.82,1405900
1797,30,9,Master,Kochi,1028,41,9,Yes,3.44,1470600
1798,56,19,Bachelor,Chennai,3649,53,1,No,3.28,1983300
1799,58,24,Diploma,Mumbai,4370,50,1,No,2.96,2194700
1800,31,8,Bachelor,Pune,2358,31,3,Yes,2.37,1006100
1801,60,19,PhD,Coimbatore,3039,43,4,Yes,3.11,2255400
1802,58,17,Bachelor,Kochi,1432,60,3,No,3.44,1719900
1803,27,6,Bachelor,Chennai,925,31,8,Yes,4.31,1231500
1804,53,20,Master,Kochi,4557,37,1,No,3.2,2110000
1805,26,0,High School,Chennai,4254,33,10,No,3.34,720800
1806,30,0,Diploma,Delhi,518,44,1,Yes,3.53,470200
1807,47,13,Bachelor,Pune,2740,32,0,No,3.08,1453000
1808,54,23,Diploma,Kochi,1453,33,3,Yes,2.05,1895700
1809,48,17,Bachelor,Delhi,3680,43,6,No,3.49,1973300
1810,34,8,Diploma,Pune,4992,42,2,No,4.77,1309500
1811,48,18,Diploma,Delhi,4813,32,8,Yes,4.49,1936300
1812,51,19,Bachelor,Kochi,3506,33,4,No,3.88,1999800
1813,22,0,High School,Coimbatore,3848,33,4,Yes,2.06,377000
1814,37,6,Master,Bangalore,4631,54,10,No,3.72,1430800
1815,41,12,High School,Hyderabad,366,38,9,Yes,4.42,1636600
1816,40,8,Bachelor,Kochi,4985,46,7,Yes,3.94,1355400
1817,33,4,Diploma,Kochi,3151,49,8,No,2.31,940000
1818,45,16,Bachelor,Chennai,3993,45,9,No,2.74,1846200
1819,32,6,Diploma,Mumbai,4794,48,1,No,4.42,1096500
1820,25,0,Diploma,Kochi,1163,30,3,No,2.15,316000
1821,50,18,Diploma,Bangalore,3384,31,2,Yes,3.89,1719600
1822,37,15,Master,Bangalore,1946,41,10,No,4.7,2082800
1823,28,7,High School,Mumbai,4183,30,1,No,4.68,1143000
1824,40,9,Diploma,Delhi,4295,46,3,No,4.92,1401200
1825,44,13,Diploma,Chennai,2145,47,0,No,3.42,1438000
1826,51,15,Diploma,Pune,3135,48,1,No,3.79,1563700
1827,26,3,Master,Coimbatore,4856,38,2,No,3.68,978500
1828,53,22,Bachelor,Coimbatore,429,38,0,No,2.69,2005100
1829,28,3,Master,Kochi,941,41,6,Yes,3.48,1090700
1830,56,19,Bachelor,Pune,2750,53,6,No,2.32,1942100
1831,50,12,Bachelor,Kochi,1508,39,10,Yes,4.65,1627800
1832,47,14,Bachelor,Kochi,4499,37,4,No,2.08,1509400
1833,49,15,Bachelor,Hyderabad,4614,40,1,No,2.43,1604400
1834,43,11,Bachelor,Mumbai,4465,47,2,Yes,3.51,1452500
1835,57,26,Bachelor,Kochi,4383,52,8,Yes,3.84,2582600
1836,48,17,Bachelor,Coimbatore,4951,48,1,No,2.07,1775600
1837,25,3,PhD,Bangalore,4824,58,3,No,3.98,1327200
1838,59,21,Master,Pune,3357,33,3,Yes,3.43,2123000
1839,47,17,PhD,Chennai,2104,40,8,Yes,3.2,2058500
1840,22,1,PhD,Mumbai,4079,34,4,Yes,3.85,1025800
1841,48,15,Diploma,Mumbai,2261,30,9,No,3.21,1646300
1842,25,0,Master,Bangalore,4245,34,4,Yes,3.64,855800
1843,21,0,Bachelor,Bangalore,2244,32,7,No,3.24,683600
1844,27,4,Bachelor,Kochi,3104,60,4,No,3.85,1039700
1845,55,15,Bachelor,Kochi,4521,44,4,No,3.7,1716400
1846,26,1,PhD,Chennai,926,33,9,Yes,4.17,1140800
1847,32,10,Bachelor,Delhi,2038,52,6,Yes,3.05,1431800
1848,25,0,Master,Pune,4902,47,8,No,2.62,919700
1849,41,12,Bachelor,Bangalore,4236,48,4,No,3.12,1693000
1850,24,1,High School,Mumbai,1133,39,8,No,2.54,626500
1851,39,18,Bachelor,Mumbai,4580,49,6,No,3.49,1939800
1852,24,0,Diploma,Mumbai,2598,43,5,No,4.27,797600
1853,42,11,Bachelor,Mumbai,2632,60,3,Yes,4.34,1580000
1854,59,24,Master,Delhi,2134,55,6,No,4.35,2572300
1855,32,6,Bachelor,Bangalore,3268,50,5,No,2.69,1090100
1856,24,3,Bachelor,Hyderabad,990,35,2,No,2.54,747400
1857,49,11,Bachelor,Coimbatore,2564,42,2,No,3.84,1502200
1858,45,15,Bachelor,Bangalore,776,41,8,No,3.6,1745700
1859,54,13,High School,Chennai,907,45,9,No,3.44,1397700
1860,52,20,Master,Hyderabad,4753,49,5,No,4.79,2357600
1861,21,0,Diploma,Kochi,2175,57,2,No,2.23,548000
1862,28,5,Bachelor,Pune,3941,40,3,No,3.04,1026500
1863,58,21,Bachelor,Coimbatore,4559,41,10,Yes,3.11,2103700
1864,37,11,Diploma,Pune,4144,40,4,No,4.39,1468100
1865,38,14,Bachelor,Mumbai,3029,39,10,No,3.02,1741800
1866,30,9,High School,Hyderabad,1605,34,7,No,4.31,1206600
1867,60,23,Bachelor,Bangalore,3712,44,6,Yes,2.73,2143400
1868,39,8,Diploma,Hyderabad,271,36,8,No,4.06,1128000
1869,25,4,High School,Chennai,571,49,6,Yes,4.48,928400
1870,37,7,High School,Pune,2682,53,8,Yes,2.8,1186400
1871,35,7,Bachelor,Chennai,870,46,1,No,3.32,1129100
1872,53,17,Master,Delhi,1431,38,4,No,4.75,2120700
1873,44,13,Master,Pune,4403,58,5,Yes,3.43,1848300
1874,60,24,Bachelor,Chennai,2645,37,10,Yes,2.44,2356100
1875,50,20,Bachelor,Kochi,4672,48,6,Yes,4.65,2223600
1876,59,31,Bachelor,Hyderabad,3946,33,4,No,4.04,2860200
1877,37,9,High School,Kochi,2089,35,4,Yes,4.71,1267200
1878,56,18,Diploma,Pune,1971,48,1,Yes,4.93,1839800
1879,56,18,Master,Pune,1432,46,8,Yes,4.14,2113200
1880,56,22,Diploma,Bangalore,142,35,3,Yes,4.67,2012700
1881,22,1,Bachelor,Kochi,958,31,0,No,4.14,722900
1882,28,5,Bachelor,Delhi,3163,55,1,No,2.19,974700
1883,36,10,Bachelor,Pune,716,48,8,Yes,4.36,1469500
1884,38,5,Master,Hyderabad,1617,40,4,No,4.6,1276200
1885,58,20,High School,Chennai,1646,53,0,No,4.51,2039500
1886,46,15,Master,Mumbai,2718,60,9,No,3.31,1978100
1887,25,0,High School,Kochi,3214,43,4,Yes,2.22,606200
1888,46,17,High School,Bangalore,1861,39,0,No,3.62,1618000
1889,27,0,Master,Mumbai,3865,31,8,Yes,3.1,897700
1890,56,21,Bachelor,Mumbai,4558,34,6,No,2.48,2010100
1891,59,22,Diploma,Kochi,4591,47,8,Yes,3.42,2199900
1892,52,18,High School,Kochi,1499,41,7,Yes,3.71,1797200
1893,45,18,Diploma,Bangalore,1107,43,5,No,4.55,1911000
1894,54,14,Diploma,Chennai,2499,32,8,Yes,4.28,1599200
1895,57,20,High School,Coimbatore,2979,40,8,No,4.91,2147500
1896,28,0,Master,Hyderabad,4019,39,6,Yes,4.35,972000
1897,27,0,Bachelor,Hyderabad,2316,32,9,No,4.82,881900
1898,48,16,Bachelor,Coimbatore,2758,46,9,Yes,3.35,1896400
1899,37,9,Master,Bangalore,4554,41,10,No,3.12,1497000
1900,23,0,Diploma,Hyderabad,1054,57,5,No,4.49,865700
1901,57,26,High School,Kochi,1818,59,5,No,2.83,2341000
1902,24,0,Diploma,Coimbatore,1475,46,2,No,4.66,722100
1903,38,11,Bachelor,Hyderabad,1338,52,4,No,2.72,1402900
1904,29,5,Master,Delhi,71,45,1,Yes,4.36,1083200
1905,56,17,High School,Bangalore,4725,41,0,Yes,4.53,1709100
1906,27,6,Bachelor,Kochi,682,53,0,No,2.68,971300
1907,49,20,Diploma,Chennai,3807,32,6,No,4.04,2046200
1908,21,0,Master,Bangalore,4150,48,4,No,4.1,952800
1909,35,9,Bachelor,Coimbatore,3404,48,8,Yes,4.6,1504300
1910,47,13,Bachelor,Coimbatore,966,43,1,Yes,4.93,1658600
1911,33,9,High School,Bangalore,310,38,5,Yes,2.46,930500
1912,56,19,Bachelor,Bangalore,3856,58,4,Yes,4.91,2146600
1913,44,10,Master,Pune,2783,57,2,No,3.59,1565700
1914,46,20,Bachelor,Kochi,3688,36,9,Yes,4.97,2142200
1915,37,14,Bachelor,Mumbai,1468,40,3,No,4.76,1640100
1916,40,10,High School,Delhi,454,44,7,No,4.11,1337400
1917,46,12,Bachelor,Delhi,3272,35,3,Yes,4.19,1590200
1918,21,0,Bachelor,Delhi,897,31,7,No,4.19,727700
1919,59,24,PhD,Bangalore,3810,54,8,No,2.28,2603300
1920,22,1,Master,Coimbatore,3207,31,10,Yes,2.5,946600
1921,22,0,Master,Delhi,2215,52,1,Yes,4.99,982500
1922,26,2,Master,Delhi,507,30,2,No,4.28,860000
1923,24,3,Diploma,Hyderabad,2862,60,10,No,3.32,1044100
1924,60,21,High School,Coimbatore,838,54,7,Yes,4.53,2164400
1925,50,16,Bachelor,Delhi,249,59,3,Yes,2.14,1607600
1926,46,13,Diploma,Mumbai,119,36,9,Yes,2.01,1385300
1927,43,13,Diploma,Chennai,4169,49,4,Yes,2.22,1442700
1928,40,6,PhD,Delhi,1447,60,8,No,3.04,1369200
1929,36,12,Bachelor,Chennai,2980,42,1,Yes,2.18,1303600
1930,52,15,Bachelor,Kochi,4699,43,8,Yes,2.22,1680900
1931,45,13,High School,Pune,3943,46,4,Yes,4.15,1503700
1932,34,5,Bachelor,Delhi,1863,30,0,No,3.47,869900
1933,45,14,Bachelor,Chennai,1805,35,10,No,4.49,1706200
1934,25,0,Bachelor,Hyderabad,3224,35,4,Yes,3.38,706800
1935,37,10,Diploma,Hyderabad,1812,55,3,No,2.99,1298300
1936,27,6,High School,Chennai,3475,56,10,Yes,3.07,1185400
1937,21,0,Bachelor,Kochi,4201,38,3,Yes,2.45,536600
1938,28,6,Diploma,Hyderabad,73,39,10,No,4.87,1186500
1939,50,14,Bachelor,Coimbatore,2668,57,9,Yes,2.26,1774300
1940,58,21,Bachelor,Kochi,400,37,3,No,4.01,1955800
1941,32,8,Diploma,Delhi,2917,46,2,Yes,2.77,982900
1942,50,20,Diploma,Coimbatore,958,32,5,Yes,2.68,1738400
1943,56,22,Master,Hyderabad,830,50,9,Yes,2.2,2213300
1944,54,20,Master,Chennai,3018,48,1,No,2.32,1965900
1945,28,2,Bachelor,Bangalore,4841,58,5,No,4.07,1065600
1946,51,20,Bachelor,Chennai,432,54,5,Yes,3.44,2086100
1947,59,23,PhD,Hyderabad,4185,59,9,No,4.7,2767700
1948,53,17,Bachelor,Chennai,806,46,2,Yes,4.17,1945100
1949,51,18,Bachelor,Mumbai,4416,34,10,Yes,2.41,1925200
1950,30,6,Bachelor,Mumbai,1751,53,2,Yes,2.2,999900
1951,44,9,Master,Hyderabad,126,34,0,Yes,4.94,1298900
1952,38,14,Diploma,Hyderabad,1089,52,7,No,3.08,1555000
1953,29,4,Bachelor,Pune,359,58,2,Yes,3.25,899900
1954,24,0,High School,Chennai,2841,52,9,Yes,4.8,893900
1955,49,14,Master,Bangalore,4421,37,2,Yes,4.05,1780800
1956,31,7,Bachelor,Bangalore,3867,39,6,Yes,4.58,1329900
1957,31,0,Diploma,Chennai,2179,37,8,No,2.2,518600
1958,45,13,High School,Pune,990,43,7,Yes,3.5,1481100
1959,44,8,PhD,Kochi,3241,44,0,No,2.7,1436300
1960,46,16,Bachelor,Kochi,2985,41,0,No,3.74,1733700
1961,37,9,PhD,Kochi,1628,51,4,Yes,4.15,1628800
1962,57,21,Bachelor,Kochi,1390,44,3,Yes,4.54,2147100
1963,45,18,Diploma,Mumbai,1223,38,3,No,4.0,1874800
1964,42,16,Bachelor,Hyderabad,850,51,8,Yes,3.6,1812300
1965,52,22,Bachelor,Bangalore,3358,34,10,Yes,4.17,2287100
1966,26,0,Bachelor,Pune,1666,47,5,Yes,4.66,793500
1967,39,18,Diploma,Delhi,491,41,8,Yes,2.67,1685200
1968,37,16,High School,Pune,655,32,5,No,3.22,1514500
1969,44,16,Master,Kochi,4637,51,4,No,2.99,1920900
1970,50,13,Master,Mumbai,2768,60,3,No,4.9,1932400
1971,48,13,Master,Kochi,3187,59,9,No,4.89,2039800
1972,25,0,Diploma,Hyderabad,2831,39,5,Yes,3.61,704100
1973,21,0,Master,Mumbai,4181,32,5,Yes,4.28,855600
1974,59,26,Bachelor,Kochi,3272,39,7,Yes,2.34,2438700
1975,36,15,Bachelor,Pune,3034,54,9,Yes,2.8,1803300
1976,45,18,High School,Mumbai,4480,48,3,Yes,4.38,1970300
1977,31,10,Bachelor,Delhi,2550,36,0,No,3.7,1282900
1978,35,6,Diploma,Chennai,265,47,10,Yes,3.49,1025000
1979,54,22,Diploma,Bangalore,670,41,8,No,2.28,1882400
1980,56,20,Bachelor,Mumbai,1463,43,8,No,2.78,2056900
1981,52,21,Bachelor,Hyderabad,227,52,8,No,4.39,2238400
1982,30,5,Bachelor,Kochi,3299,51,5,No,2.56,1116900
1983,50,19,High School,Chennai,2945,56,2,No,4.8,2016500
1984,25,4,Bachelor,Chennai,317,30,2,No,4.57,949900
1985,32,6,Diploma,Coimbatore,1616,33,6,Yes,3.81,1006600
1986,35,12,Diploma,Pune,3280,46,10,Yes,3.48,1542900
1987,31,7,Diploma,Delhi,2895,52,2,No,2.53,1024100
1988,22,0,Master,Coimbatore,2036,41,2,No,4.9,900300
1989,43,15,Bachelor,Pune,1235,35,2,No,2.68,1454900
1990,60,24,Bachelor,Chennai,2373,41,7,Yes,4.35,2465300
1991,35,10,High School,Delhi,304,45,6,Yes,4.72,1371900
1992,56,21,Diploma,Coimbatore,1009,54,8,Yes,4.49,2168200
1993,33,6,Bachelor,Hyderabad,3267,33,5,Yes,4.68,1233100
1994,56,19,Diploma,Bangalore,4058,51,10,No,4.77,2124500
1995,37,7,Bachelor,Pune,2676,44,4,Yes,2.44,1090700
1996,34,13,Diploma,Hyderabad,4184,30,10,Yes,4.26,1624200
1997,39,10,Bachelor,Hyderabad,1528,35,5,No,2.17,1264400
1998,32,8,PhD,Pune,3064,50,0,No,2.73,1341500
1999,51,19,Master,Bangalore,4374,31,4,No,4.05,2093200
2000,52,17,High School,Delhi,1896,57,8,No,4.32,2020700
2001,56,20,Bachelor,Pune,3176,35,6,Yes,3.53,2056500
2002,39,9,Master,Coimbatore,3013,42,1,No,4.19,1420400
2003,51,20,Bachelor,Hyderabad,571,41,1,No,4.93,2063200
2004,38,13,Master,Delhi,2722,43,4,Yes,3.71,1728100
2005,26,0,PhD,Delhi,3713,47,7,No,4.41,1139400
2006,24,1,Diploma,Mumbai,1402,43,2,Yes,2.21,522200
2007,52,22,High School,Mumbai,620,60,3,Yes,4.26,2150500
2008,48,19,Bachelor,Coimbatore,3345,31,9,No,2.65,1925800
2009,31,0,Diploma,Hyderabad,1100,44,10,No,4.02,824900
2010,22,0,Bachelor,Coimbatore,4482,43,5,Yes,4.52,893900
2011,34,12,Master,Mumbai,1683,33,9,Yes,3.89,1640500
2012,45,13,PhD,Delhi,1508,37,1,Yes,2.14,1602600
2013,28,1,High School,Delhi,4003,55,6,No,4.98,927900
2014,57,18,Bachelor,Chennai,429,30,2,No,4.9,1809700
2015,50,15,Bachelor,Kochi,4086,42,4,No,3.78,1807200
2016,40,12,Master,Kochi,2867,43,0,No,4.57,1649400
2017,23,2,Bachelor,Pune,3872,36,0,No,4.93,941700
2018,57,19,Bachelor,Bangalore,920,58,10,No,2.41,2028000
2019,45,14,Bachelor,Coimbatore,85,35,5,No,2.33,1468700
2020,54,21,Diploma,Mumbai,1943,32,5,No,4.75,2135500
2021,60,26,Master,Kochi,2876,59,4,No,3.97,2586300
2022,36,8,Bachelor,Mumbai,1833,39,4,Yes,4.38,1336400
2023,40,9,Master,Pune,4996,37,4,No,3.73,1448400
2024,39,11,Master,Mumbai,160,46,10,Yes,2.44,1580200
2025,24,0,Diploma,Coimbatore,1810,48,10,No,2.3,631800
2026,31,6,Master,Coimbatore,1077,31,2,Yes,4.58,1188600
2027,23,0,Master,Delhi,1598,39,10,No,3.11,885900
2028,51,18,Master,Chennai,2022,30,0,No,2.83,1791800
2029,48,17,High School,Pune,4661,31,0,Yes,4.69,1702300
2030,43,17,Diploma,Coimbatore,2750,57,6,No,3.59,1932600
2031,59,20,Bachelor,Coimbatore,38,47,6,Yes,4.77,2117400
2032,60,23,Master,Mumbai,1569,38,5,No,3.16,2302900
2033,26,5,Bachelor,Chennai,1696,39,2,Yes,4.49,1119900
2034,31,10,High School,Pune,1616,39,7,No,2.55,1172800
2035,47,15,Bachelor,Coimbatore,4766,43,8,No,4.34,1943700
2036,55,20,Master,Delhi,1173,48,4,No,4.26,2190800
2037,24,3,High School,Coimbatore,3609,58,4,Yes,3.4,963300
2038,33,9,Master,Chennai,1291,37,8,No,4.84,1564200
2039,31,8,Master,Kochi,3221,40,2,No,4.25,1459800
2040,31,6,PhD,Pune,96,34,0,Yes,2.99,1117000
2041,57,23,Master,Pune,199,37,3,No,3.22,2183700
2042,49,20,Bachelor,Kochi,3757,41,0,No,4.57,2125700
2043,30,6,Bachelor,Delhi,2060,58,0,Yes,2.83,976500
2044,44,14,Master,Pune,4785,47,4,No,2.51,1756900
2045,22,1,PhD,Hyderabad,402,34,8,No,3.38,1069000
2046,58,24,Master,Chennai,764,44,2,Yes,3.99,2264100
2047,29,3,High School,Kochi,2141,51,8,No,4.19,1085800
2048,27,5,Bachelor,Coimbatore,2650,56,4,No,2.32,982000
2049,59,24,Bachelor,Kochi,2967,50,8,Yes,3.61,2402600
2050,49,19,Bachelor,Delhi,4163,57,1,Yes,2.47,1980100
2051,59,30,Master,Delhi,3176,42,8,No,4.14,2972600
2052,53,18,Diploma,Pune,1557,44,9,Yes,4.38,1930000
2053,27,4,High School,Coimbatore,4226,31,3,No,4.95,1002000
2054,56,15,Bachelor,Bangalore,3742,57,0,No,2.87,1744100
2055,23,2,Bachelor,Delhi,868,48,9,No,4.08,883000
2056,32,2,Master,Bangalore,4066,33,2,Yes,2.43,770500
2057,52,23,Diploma,Coimbatore,1509,35,0,No,4.57,2087900
2058,30,7,Bachelor,Delhi,2155,48,10,No,4.55,1459800
2059,33,11,High School,Pune,1677,39,4,No,3.33,1245100
2060,22,0,Bachelor,Delhi,116,38,7,Yes,4.41,836000
2061,21,0,Bachelor,Delhi,604,49,5,Yes,4.36,736200
2062,49,12,Master,Kochi,3519,50,10,Yes,2.48,1682900
2063,59,22,Bachelor,Coimbatore,4099,45,5,Yes,2.48,2079100
2064,43,12,High School,Kochi,2881,47,1,Yes,4.43,1443500
2065,29,7,Master,Hyderabad,1256,48,4,Yes,2.21,1163800
2066,47,15,Bachelor,Kochi,1925,43,3,No,4.01,1766200
2067,30,4,Bachelor,Mumbai,1493,31,6,No,2.23,825400
2068,37,9,Bachelor,Delhi,815,36,3,Yes,2.67,1129500
2069,55,20,Bachelor,Pune,1306,32,10,Yes,2.53,1952700
2070,30,9,Master,Delhi,2445,46,10,Yes,4.13,1644800
2071,55,22,Bachelor,Coimbatore,3308,39,0,Yes,4.29,2204400
2072,28,1,Bachelor,Kochi,2553,39,2,Yes,2.13,612000
2073,45,17,Master,Coimbatore,3642,50,8,No,2.73,2118600
2074,41,6,PhD,Kochi,2328,60,6,No,4.33,1542100
2075,28,0,Diploma,Hyderabad,935,49,2,No,4.43,641200
2076,32,8,Bachelor,Bangalore,392,39,2,No,3.6,1164400
2077,28,3,Bachelor,Bangalore,757,45,9,No,2.46,951200
2078,47,12,Bachelor,Bangalore,1337,46,3,Yes,4.21,1501000
2079,22,1,Bachelor,Chennai,1397,52,0,Yes,2.02,635000
2080,33,7,Diploma,Kochi,1564,57,1,Yes,2.97,968400
2081,23,0,Diploma,Pune,4524,52,0,No,3.66,714400
2082,31,10,Bachelor,Chennai,508,44,6,No,2.49,1237800
2083,50,17,Master,Hyderabad,4573,58,3,No,4.02,1979500
2084,34,8,Master,Bangalore,4162,40,10,Yes,4.65,1640800
2085,55,24,Master,Hyderabad,3277,44,1,Yes,3.3,2297900
2086,40,12,PhD,Pune,1290,51,8,Yes,2.6,1727100
2087,35,8,Bachelor,Pune,2881,58,2,No,4.21,1347000
2088,25,0,Master,Chennai,3346,60,7,No,3.16,962100
2089,23,0,Bachelor,Hyderabad,71,50,8,Yes,4.57,859300
2090,38,10,Diploma,Coimbatore,3376,33,7,Yes,3.06,1299900
2091,58,17,Bachelor,Mumbai,2886,51,7,Yes,4.2,2045500
2092,22,1,Diploma,Kochi,3107,41,6,No,4.29,832500
2093,60,26,High School,Delhi,3691,36,4,Yes,3.03,2205900
2094,35,4,Bachelor,Chennai,3660,53,4,Yes,3.74,1038600
2095,59,25,Bachelor,Kochi,3485,48,4,Yes,4.29,2477200
2096,57,19,Bachelor,Coimbatore,2534,51,10,No,2.76,2024700
2097,43,10,Bachelor,Mumbai,636,60,8,Yes,4.41,1459300
2098,53,20,Bachelor,Mumbai,3774,46,10,No,2.62,2101300
2099,58,18,PhD,Mumbai,4806,47,0,No,2.87,2074100
2100,21,0,Bachelor,Kochi,101,40,2,Yes,4.51,642900
2101,23,2,Bachelor,Kochi,3298,39,8,Yes,2.05,826100
2102,55,21,Bachelor,Bangalore,1834,30,8,Yes,4.62,2247700
2103,23,0,Master,Pune,4894,53,7,No,4.5,1126800
2104,27,0,Master,Chennai,1243,59,7,No,4.75,1035100
2105,24,2,Bachelor,Kochi,3323,33,9,No,3.94,984300
2106,22,1,Bachelor,Bangalore,4590,38,9,Yes,4.48,930700
2107,55,17,Bachelor,Coimbatore,4685,31,8,No,4.74,1939400
2108,22,0,Diploma,Chennai,275,33,10,Yes,3.28,549600
2109,28,6,Bachelor,Mumbai,1097,49,9,Yes,3.18,1178200
2110,38,6,Bachelor,Kochi,3085,35,4,Yes,3.13,957900
2111,29,8,Bachelor,Kochi,3933,34,5,No,4.3,1425300
2112,32,8,Bachelor,Delhi,1952,36,10,No,3.32,1304400
2113,22,0,Master,Mumbai,4453,39,10,No,3.12,990900
2114,35,6,High School,Pune,4397,37,5,Yes,3.47,1003300
2115,26,5,Master,Pune,852,35,9,Yes,2.01,1015500
2116,36,5,Master,Bangalore,3889,37,10,Yes,3.9,1348500
2117,50,14,Bachelor,Pune,2858,47,5,No,3.66,1721300
2118,31,7,Diploma,Delhi,1166,52,5,Yes,3.22,1156600
2119,53,17,High School,Bangalore,468,40,0,Yes,3.09,1564500
2120,59,25,Bachelor,Coimbatore,1906,54,5,Yes,3.07,2398500
2121,30,3,Master,Mumbai,938,56,7,Yes,3.07,1148100
2122,40,8,Bachelor,Mumbai,2390,57,9,Yes,2.11,1142000
2123,35,4,Diploma,Bangalore,4360,36,6,Yes,4.62,1050400
2124,25,1,Bachelor,Hyderabad,3518,59,0,No,3.52,806300
2125,32,8,Bachelor,Hyderabad,3951,47,7,Yes,2.03,1163300
2126,56,18,High School,Hyderabad,1021,44,4,No,2.98,1730400
2127,34,12,Bachelor,Chennai,851,46,9,Yes,3.07,1487300
2128,51,18,Bachelor,Bangalore,3945,44,6,Yes,3.78,2035700
2129,46,14,Bachelor,Pune,3264,34,9,No,4.67,1823400
2130,48,15,High School,Chennai,322,33,0,No,3.44,1511400
2131,57,28,Master,Delhi,1361,33,1,No,3.99,2594400
2132,39,12,Bachelor,Mumbai,4235,54,8,No,3.86,1704900
2133,60,22,Bachelor,Delhi,4036,40,10,No,4.26,2312000
2134,29,8,Master,Chennai,1487,34,1,No,4.24,1286300
2135,50,16,Master,Bangalore,1147,39,8,Yes,3.92,1853900
2136,49,19,Master,Mumbai,2171,59,5,Yes,4.37,2192200
2137,34,3,Diploma,Kochi,4307,33,1,Yes,4.18,874900
2138,22,1,Master,Bangalore,691,48,3,No,4.5,1008000
2139,26,1,Bachelor,Chennai,4712,50,2,Yes,3.34,933200
2140,57,24,Bachelor,Kochi,3484,48,3,Yes,4.47,2417500
2141,44,18,Bachelor,Chennai,3826,60,0,No,2.59,1922800
2142,46,19,Diploma,Pune,4808,32,0,Yes,4.88,1936900
2143,55,23,Bachelor,Hyderabad,2601,41,1,Yes,4.17,2271600
2144,23,0,Bachelor,Bangalore,4134,52,1,Yes,2.85,659900
2145,24,3,Master,Pune,3300,32,5,No,2.62,924400
2146,46,17,Diploma,Delhi,4195,53,9,No,3.71,1997800
2147,34,4,High School,Chennai,2755,47,5,No,2.27,893300
2148,39,8,Bachelor,Kochi,3096,37,9,No,3.7,1377100
2149,43,9,Diploma,Mumbai,2036,42,10,Yes,3.98,1444100
2150,53,22,Diploma,Chennai,1317,47,9,No,4.99,2268400
2151,45,12,Diploma,Hyderabad,4289,32,6,No,2.77,1424600
2152,47,21,Bachelor,Coimbatore,2668,50,3,No,3.61,2192000
2153,40,9,PhD,Bangalore,326,36,10,Yes,2.41,1465200
2154,34,9,Bachelor,Kochi,1120,59,8,Yes,2.79,1355700
2155,37,8,Bachelor,Pune,4869,40,3,Yes,3.73,1240000
2156,57,22,Bachelor,Chennai,4686,35,2,No,4.82,2223700
2157,53,16,Bachelor,Delhi,936,57,3,No,3.61,1808100
2158,50,19,Bachelor,Pune,194,50,6,Yes,4.37,2064900
2159,45,17,Master,Chennai,1683,39,3,Yes,3.52,1800300
2160,34,4,Master,Pune,1937,36,6,No,4.28,1154000
2161,49,19,Diploma,Chennai,4976,30,9,Yes,4.83,2081400
2162,43,15,Master,Chennai,1546,47,2,No,2.4,1769400
2163,37,11,Master,Bangalore,1415,57,3,Yes,3.83,1460600
2164,43,11,Bachelor,Mumbai,563,30,0,No,4.07,1328900
2165,38,11,Bachelor,Pune,4532,50,1,Yes,3.86,1519100
2166,60,20,Master,Hyderabad,2289,47,7,Yes,3.76,2336300
